0.1062524 0.0089122
0.0502715 0.0196028
0.2911072 0.0120686
0.2165570 0.0204496
0.1330637 0.0105516
0.0469288 0.0436903
0.2899649 0.0018230
0.2051907 0.0003622
0.1465945 0.0359490
0.0738701 0.0106779
0.2905117 0.0240131
0.1984413 0.0154444
0.1187876 0.0204977
0.0670355 0.0428981
0.3062214 0.0216452
0.1847754 0.0371046
0.1303062 0.0029258
0.0649557 0.0043500
0.3059000 0.0299005
0.1941334 0.0117344
0.1324513 0.0082717
0.0336963 0.0473794
0.2673712 0.0244412
0.2162788 0.0227569
0.1437666 0.0483338
0.0756806 0.0193352
0.2833900 0.0099504
0.2067504 0.0028208
0.1551161 0.0122402
0.0532956 0.0254692
0.3040524 0.0053717
0.2336229 0.0450922
0.1583764 0.0476743
0.0452139 0.0499427
0.2984041 0.0484220
0.2055716 0.0033439
0.1203510 0.0010911
0.0600215 0.0227849
0.2957649 0.0389241
0.2134030 0.0362303
0.1157008 0.0200063
0.0755388 0.0486229
0.2761034 0.0424263
0.2372806 0.0071995
0.1631529 0.0371218
0.0787519 0.0166293
0.3016243 0.0090579
0.2060455 0.0124217
0.1405904 0.0491468
0.0749057 0.0001757
0.2715423 0.0359209
0.1977494 0.0400366
0.1446255 0.0030319
0.0556223 0.0458202
0.2974598 0.0367726
0.1927140 0.0114072
0.1231468 0.0171849
0.0475315 0.0359790
0.2791092 0.0422127
0.2418381 0.0035648
0.1222711 0.0162655
0.0603078 0.0480588
0.3081275 0.0087017
0.2338256 0.0267384
0.1614061 0.0000964
0.0795101 0.0147323
0.2863873 0.0206868
0.1958511 0.0314430
0.1582401 0.0371089
0.0697226 0.0024179
0.2894025 0.0088994
0.2419144 0.0229830
0.1358675 0.0242999
0.0723689 0.0254477
0.2903691 0.0042302
0.2454640 0.0277304
0.1296277 0.0095575
0.0771578 0.0155065
0.3099056 0.0132365
0.2434217 0.0426785
0.1396582 0.0182482
0.0507393 0.0018555
0.2897746 0.0326876
0.2430542 0.0275241
0.1247353 0.0260649
0.0743945 0.0450126
0.2766630 0.0325051
0.2127977 0.0346332
0.1285560 0.0298933
0.0631833 0.0257658
0.3052200 0.0238431
0.2423283 0.0150801
0.1298920 0.0360985
0.0716620 0.0051351
0.2893099 0.0350811
0.2096856 0.0149023
0.1650417 0.0175796
0.0938067 0.0429075
0.3014851 0.0478669
0.2244321 0.0334296
0.1550568 0.0156660
0.0727480 0.0361411
0.3137167 0.0095335
0.2369320 0.0484073
0.1612083 0.0283328
0.0995337 0.0261625
0.3174405 0.0059427
0.2283074 0.0295242
0.1748654 0.0212548
0.0938967 0.0439511
0.3113684 0.0353411
0.2471367 0.0062990
0.1399009 0.0208564
0.0735722 0.0098757
0.3247364 0.0263633
0.2302133 0.0169466
0.1465538 0.0075999
0.0972494 0.0397076
0.2911121 0.0418744
0.2436783 0.0236639
0.1508133 0.0277103
0.0610008 0.0144313
0.3273800 0.0032201
0.2379674 0.0375899
0.1442337 0.0397707
0.0818881 0.0000587
0.3111681 0.0057324
0.2540293 0.0386373
0.1761676 0.0317817
0.0990729 0.0239083
0.3316327 0.0072203
0.2156054 0.0356469
0.1734503 0.0045718
0.0998647 0.0339729
0.3125602 0.0147579
0.2279132 0.0243318
0.1446363 0.0142557
0.0978857 0.0370738
0.2896130 0.0008721
0.2226164 0.0070540
0.1838659 0.0299949
0.0952809 0.0409917
0.3356343 0.0291246
0.2143144 0.0247443
0.1519099 0.0209542
0.1009485 0.0227368
0.3273672 0.0132887
0.2616232 0.0355058
0.1448026 0.0095544
0.1046463 0.0051600
0.3384025 0.0221805
0.2402869 0.0012462
0.1729592 0.0228378
0.1149747 0.0236896
0.3060530 0.0313070
0.2630084 0.0087382
0.1614413 0.0288908
0.0846878 0.0174667
0.3170817 0.0055579
0.2491289 0.0385254
0.1493305 0.0147700
0.1010343 0.0424287
0.3018711 0.0098848
0.2263871 0.0374365
0.1756489 0.0241152
0.0886788 0.0078050
0.3073913 0.0498633
0.2350125 0.0200848
0.1764199 0.0168706
0.0737928 0.0470178
0.3282504 0.0183653
0.2318888 0.0091203
0.1857944 0.0342717
0.0807743 0.0492586
0.3374667 0.0260358
0.2554077 0.0342397
0.1470060 0.0166937
0.1029372 0.0086084
0.3238782 0.0255700
0.2507302 0.0123647
0.1606119 0.0430319
0.0968323 0.0114016
0.3350066 0.0066241
0.2734523 0.0136035
0.1959910 0.0149423
0.1220775 0.0410742
0.3191492 0.0434683
0.2299254 0.0024001
0.1770432 0.0333605
0.0811332 0.0295173
0.3256524 0.0458628
0.2309913 0.0196161
0.1711340 0.0407833
0.0942669 0.0205149
0.3252654 0.0266648
0.2271699 0.0075360
0.1604203 0.0303535
0.1047798 0.0140445
0.3370243 0.0483651
0.2361254 0.0132218
0.1639568 0.0372393
0.0965377 0.0498490
0.3469973 0.0399092
0.2644191 0.0043414
0.1832137 0.0131434
0.0963488 0.0202245
0.3134523 0.0472521
0.2722109 0.0282888
0.2040398 0.0495125
0.1103053 0.0487344
0.3194709 0.0018112
0.2598519 0.0238862
0.1951185 0.0180611
0.0849238 0.0024178
0.3302541 0.0357849
0.2335143 0.0394577
0.2026664 0.0019333
0.0874250 0.0364864
0.3284428 0.0490909
0.2359408 0.0140664
0.1986540 0.0283613
0.1195707 0.0397961
0.3364283 0.0002089
0.2470136 0.0425263
0.1826516 0.0482615
0.1119342 0.0138188
0.3348618 0.0100210
0.2466117 0.0426314
0.1925758 0.0103306
0.1325634 0.0380335
0.3337850 0.0498766
0.2425086 0.0249022
0.2059695 0.0011471
0.1358666 0.0428239
0.3367133 0.0263812
0.2682614 0.0174980
0.2066049 0.0279881
0.1004818 0.0488498
0.3517983 0.0088637
0.2532817 0.0156270
0.1861840 0.0276156
0.1024844 0.0478184
0.3319365 0.0074486
0.2451278 0.0370790
0.2076113 0.0182373
0.1352157 0.0098291
0.3647606 0.0265432
0.2400902 0.0397859
0.2025635 0.0211097
0.0986895 0.0232646
0.3281704 0.0331764
0.2764602 0.0260372
0.1706444 0.0325301
0.1369169 0.0073054
0.3484656 0.0146273
0.2796499 0.0222213
0.2107864 0.0146712
0.1076389 0.0121513
0.3446536 0.0101728
0.2795911 0.0088303
0.1899824 0.0064249
0.1227806 0.0392324
0.3258550 0.0132495
0.2576943 0.0230337
0.2043430 0.0392086
0.1085457 0.0057023
0.3526614 0.0088527
0.2853963 0.0111257
0.2151254 0.0269593
0.1152383 0.0288159
0.3374743 0.0238047
0.2648371 0.0190432
0.1840284 0.0408800
0.1269528 0.0482427
0.3714598 0.0418056
0.2625446 0.0201391
0.1724526 0.0244853
0.1003581 0.0315830
0.3669626 0.0262512
0.2772925 0.0278475
0.1764940 0.0334939
0.1376122 0.0216971
0.3490409 0.0204967
0.2940813 0.0195395
0.1942147 0.0406309
0.1050207 0.0089620
0.3747506 0.0403166
0.2543212 0.0035622
0.1873157 0.0443728
0.1071437 0.0057689
0.3450942 0.0035894
0.2551348 0.0244366
0.1985239 0.0397068
0.1087774 0.0371541
0.3376625 0.0282973
0.2607654 0.0102556
0.2264872 0.0019101
0.1185817 0.0106814
0.3747197 0.0250014
0.2834046 0.0432638
0.2134423 0.0402217
0.1205692 0.0486735
0.3651106 0.0289094
0.2652569 0.0195653
0.2216461 0.0412068
0.1138020 0.0297213
0.3517910 0.0329297
0.2628744 0.0382980
0.2102913 0.0009404
0.1536311 0.0265259
0.3566789 0.0406722
0.2594025 0.0247014
0.1855616 0.0203013
0.1089423 0.0232359
0.3724027 0.0039433
0.2572926 0.0307970
0.1871554 0.0393909
0.1328740 0.0316992
0.3607278 0.0265153
0.2768305 0.0215879
0.2027742 0.0495971
0.1309301 0.0316625
0.3371185 0.0391687
0.2783334 0.0117441
0.2289241 0.0127209
0.1505208 0.0492167
0.3479554 0.0163284
0.2996964 0.0371154
0.2156184 0.0214141
0.1103110 0.0344728
0.3610692 0.0337063
0.2813270 0.0499018
0.2077593 0.0105939
0.1153462 0.0300343
0.3555779 0.0188455
0.2683802 0.0331460
0.2228446 0.0088265
0.1421528 0.0199202
0.3499757 0.0329788
0.2742039 0.0438039
0.2169279 0.0376980
0.1133338 0.0145151
0.3620567 0.0491212
0.2939220 0.0095350
0.1898707 0.0212130
0.1508426 0.0384792
0.3432247 0.0097969
0.3022129 0.0306034
0.2220259 0.0479441
0.1485951 0.0261382
0.3722641 0.0462531
0.3025272 0.0129944
0.1955004 0.0158498
0.1357177 0.0393034
0.3828913 0.0138732
0.2858750 0.0002362
0.2034112 0.0357475
0.1655999 0.0143006
0.3617830 0.0406802
0.2786031 0.0203193
0.2175176 0.0478345
0.1589459 0.0359406
0.3675944 0.0278683
0.2922812 0.0263526
0.2274854 0.0319348
0.1209610 0.0263755
0.3499141 0.0445897
0.2719539 0.0344223
0.2414896 0.0290836
0.1291847 0.0388075
0.3941969 0.0291272
0.3182747 0.0291358
0.2434113 0.0259099
0.1502722 0.0020405
0.3816395 0.0261286
0.3172908 0.0393394
0.2214161 0.0099404
0.1668572 0.0059164
0.3491206 0.0313544
0.3023404 0.0111842
0.2048786 0.0441854
0.1681518 0.0184299
0.3677158 0.0284028
0.2845455 0.0007766
0.2060079 0.0088959
0.1569554 0.0445220
0.3516106 0.0256827
0.3187605 0.0331360
0.2062041 0.0304602
0.1473361 0.0110804
0.3995551 0.0392717
0.3198426 0.0446772
0.2197219 0.0296070
0.1383756 0.0013529
0.3657206 0.0097395
0.2779583 0.0411377
0.2269474 0.0368699
0.1630188 0.0334975
0.3555262 0.0297362
0.2799681 0.0300710
0.2281371 0.0088413
0.1546440 0.0307200
0.3810421 0.0057895
0.2998092 0.0152501
0.2477339 0.0107138
0.1702880 0.0410900
0.3735251 0.0482479
0.3100425 0.0268652
0.2503613 0.0276674
0.1487144 0.0078127
0.3789760 0.0463224
0.3087064 0.0375577
0.2235035 0.0400590
0.1784916 0.0135105
0.4034823 0.0004098
0.3194030 0.0309466
0.2263910 0.0303710
0.1432939 0.0480348
0.4051333 0.0393893
0.2861691 0.0391656
0.2514894 0.0141342
0.1645453 0.0080009
0.3683504 0.0293291
0.3099804 0.0121958
0.2151235 0.0207969
0.1756715 0.0163474
0.4097414 0.0318259
0.3203971 0.0477593
0.2573703 0.0106674
0.1825819 0.0117115
0.4089443 0.0152996
0.2925407 0.0073737
0.2241177 0.0496256
0.1859372 0.0177756
0.3714372 0.0161651
0.3109267 0.0173440
0.2236500 0.0277830
0.1800180 0.0278019
0.3657534 0.0463299
0.3302060 0.0344393
0.2142749 0.0363275
0.1866049 0.0122547
0.4070835 0.0244253
0.2968013 0.0370095
0.2354729 0.0040367
0.1603971 0.0170560
0.3861993 0.0416598
0.3269622 0.0418883
0.2344090 0.0128800
0.1628673 0.0057739
0.3687535 0.0382149
0.3142038 0.0130540
0.2346720 0.0440161
0.1645230 0.0419215
0.3927878 0.0306892
0.3243626 0.0373700
0.2186034 0.0431696
0.1541062 0.0148891
0.4162434 0.0233747
0.3387847 0.0088572
0.2653531 0.0128144
0.1441323 0.0269008
0.3804427 0.0135082
0.3165723 0.0318452
0.2398091 0.0125088
0.1910661 0.0435989
0.4133464 0.0112741
0.3274905 0.0207747
0.2426431 0.0444365
0.1923099 0.0294761
0.3800702 0.0064236
0.3228212 0.0377124
0.2576847 0.0150934
0.1464794 0.0186926
0.3923459 0.0263118
0.3323860 0.0259828
0.2676524 0.0490368
0.1512949 0.0449108
0.3807557 0.0422963
0.3093064 0.0046425
0.2367710 0.0242770
0.1859257 0.0057348
0.3744495 0.0274402
0.3103971 0.0323305
0.2634805 0.0089361
0.1901266 0.0101546
0.3836661 0.0327269
0.3131834 0.0275391
0.2262488 0.0452639
0.1618386 0.0176114
0.3850216 0.0027984
0.3143416 0.0198156
0.2318503 0.0313275
0.1969649 0.0499479
0.4028335 0.0162588
0.3254006 0.0324428
0.2605102 0.0497700
0.1542083 0.0077361
0.3885936 0.0206050
0.3524448 0.0311729
0.2528768 0.0308244
0.1846562 0.0356690
0.3870114 0.0364040
0.3135826 0.0138800
0.2632769 0.0358099
0.2008691 0.0277855
0.4002524 0.0053352
0.3528995 0.0461393
0.2337050 0.0201909
0.1967703 0.0293163
0.4220476 0.0426211
0.3397469 0.0034981
0.2756442 0.0328582
0.1721576 0.0223812
0.3895183 0.0008633
0.3255151 0.0052239
0.2325021 0.0231336
0.1718230 0.0453782
0.4004004 0.0192457
0.3308322 0.0335545
0.2700710 0.0307573
0.1941222 0.0410178
0.3888590 0.0141786
0.3327041 0.0266982
0.2633384 0.0028478
0.2086331 0.0441379
0.4138776 0.0076906
0.3383937 0.0316799
0.2713851 0.0263830
0.1872307 0.0074207
0.4123862 0.0373984
0.3345597 0.0300158
0.2839208 0.0429866
0.1681747 0.0175050
0.4161368 0.0061897
0.3590568 0.0230351
0.2738012 0.0496267
0.1837471 0.0332305
0.4090711 0.0060523
0.3626635 0.0437179
0.2799008 0.0009344
0.1943264 0.0379320
0.4229492 0.0078992
0.3562956 0.0016083
0.2633563 0.0166869
0.2096445 0.0431192
0.3914979 0.0053837
0.3512639 0.0441445
0.2709273 0.0387199
0.2067251 0.0303053
0.4014393 0.0426296
0.3469541 0.0071991
0.2734750 0.0265401
0.1723313 0.0418980
0.4254541 0.0072120
0.3648238 0.0054081
0.2464645 0.0172067
0.2124688 0.0045896
0.4397010 0.0345413
0.3661665 0.0454366
0.2796260 0.0474019
0.1874127 0.0458389
0.3991472 0.0237243
0.3223513 0.0264943
0.2791507 0.0253144
0.1732097 0.0058866
0.4170399 0.0489256
0.3615185 0.0287311
0.2806627 0.0094660
0.1804370 0.0338791
0.4429247 0.0286554
0.3255137 0.0221156
0.2705612 0.0327848
0.1951155 0.0054890
0.4212697 0.0371246
0.3421103 0.0152411
0.2685474 0.0090835
0.1942198 0.0118155
0.4342121 0.0158875
0.3274142 0.0051253
0.2693794 0.0046174
0.1862163 0.0373752
0.4427882 0.0424227
0.3442090 0.0323096
0.2879947 0.0258419
0.1928242 0.0297700
0.4100772 0.0215588
0.3738841 0.0295848
0.2873668 0.0141794
0.1939114 0.0012924
0.4183539 0.0120236
0.3278574 0.0223833
0.2611357 0.0018874
0.1959843 0.0158287
0.4153878 0.0401176
0.3476807 0.0130585
0.2867239 0.0247951
0.2002371 0.0389430
0.4284585 0.0035882
0.3551757 0.0239537
0.2768378 0.0409010
0.1785117 0.0476220
0.4133638 0.0429192
0.3641812 0.0384520
0.2838570 0.0155373
0.1926801 0.0199597
0.4110759 0.0475077
0.3559673 0.0467607
0.2772095 0.0410236
0.2024451 0.0161332
0.4173160 0.0466649
0.3685899 0.0490704
0.2882555 0.0457611
0.2110875 0.0397714
0.4517107 0.0349408
0.3327941 0.0353682
0.2875936 0.0411631
0.2121867 0.0427745
0.4550293 0.0177017
0.3786636 0.0224270
0.2701778 0.0405489
0.2281196 0.0212424
0.4395359 0.0362404
0.3550861 0.0474383
0.2912001 0.0330867
0.2128570 0.0319473
0.4547842 0.0495639
0.3754063 0.0487341
0.2706748 0.0077772
0.2315695 0.0159305
0.4576818 0.0021938
0.3363567 0.0475713
0.3037764 0.0062019
0.2114665 0.0395760
0.4362342 0.0369917
0.3474871 0.0420434
0.3001416 0.0223247
0.2216379 0.0368962
0.4158285 0.0294527
0.3855630 0.0145331
0.2732474 0.0215075
0.2154620 0.0345412
0.4217730 0.0481984
0.3642799 0.0185206
0.2879023 0.0409125
0.2010209 0.0346814
0.4429587 0.0135269
0.3618664 0.0430177
0.2860965 0.0316679
0.2222758 0.0315962
0.4593355 0.0411063
0.3464872 0.0310879
0.2839673 0.0096107
0.2198899 0.0013396
0.4377280 0.0423573
0.3659728 0.0486316
0.2921617 0.0299764
0.2166776 0.0335113
0.4244576 0.0102291
0.3757833 0.0477675
0.3074575 0.0482681
0.2389354 0.0065608
0.4219283 0.0142167
0.3865322 0.0202834
0.3170661 0.0390889
0.2361595 0.0051233
0.4287559 0.0463714
0.3803624 0.0349638
0.3037279 0.0404752
0.2006828 0.0386766
0.4230196 0.0491840
0.3567489 0.0122351
0.2783774 0.0107375
0.2126549 0.0166086
0.4547780 0.0315573
0.3752970 0.0455351
0.2800174 0.0365699
0.2459234 0.0374533
0.4640253 0.0118885
0.3880340 0.0381157
0.2752421 0.0362227
0.2173771 0.0141030
0.4329657 0.0217983
0.3770267 0.0344448
0.3209955 0.0476300
0.2357526 0.0164571
0.4288321 0.0149514
0.3585445 0.0067459
0.3217077 0.0364667
0.2290017 0.0119128
0.4362057 0.0145239
0.3642767 0.0016301
0.2968879 0.0435723
0.2348828 0.0387469
0.4488254 0.0166246
0.3787998 0.0173527
0.2931996 0.0091774
0.2127400 0.0314801
0.4339270 0.0089679
0.3602621 0.0344159
0.3142368 0.0236486
0.2335055 0.0147080
0.4448021 0.0038862
0.3782157 0.0257381
0.3102115 0.0378989
0.2315418 0.0344985
0.4470984 0.0140600
0.3672767 0.0117797
0.3202574 0.0444203
0.2371164 0.0484246
0.4673035 0.0277856
0.3887448 0.0165746
0.3244776 0.0436071
0.2345390 0.0208274
0.4813062 0.0353320
0.4045796 0.0467024
0.3004866 0.0167344
0.2364179 0.0355571
0.4444175 0.0115127
0.3860818 0.0231342
0.3057988 0.0100823
0.2118117 0.0131614
0.4606639 0.0496303
0.3934215 0.0329487
0.3053144 0.0147163
0.2202211 0.0023486
0.4810080 0.0406223
0.3857560 0.0237119
0.3016790 0.0350622
0.2190997 0.0052186
0.4697605 0.0456117
0.3834300 0.0048749
0.3138820 0.0090487
0.2433267 0.0244232
0.4614751 0.0267076
0.4069310 0.0452757
0.3202652 0.0482745
0.2409332 0.0080241
0.4450398 0.0469604
0.3958563 0.0081117
0.3376526 0.0347010
0.2219773 0.0132524
0.4428702 0.0305298
0.4084929 0.0237417
0.3279593 0.0213121
0.2555907 0.0042349
0.4511380 0.0465596
0.3839160 0.0398026
0.3117054 0.0088229
0.2208997 0.0481024
0.4852123 0.0143125
0.3937023 0.0254903
0.3352297 0.0241809
0.2291611 0.0447975
0.4762366 0.0240843
0.3942937 0.0015988
0.3238143 0.0472336
0.2269670 0.0479850
0.4714882 0.0324790
0.3846498 0.0203511
0.3127559 0.0478689
0.2464108 0.0254304
0.4749554 0.0286559
0.3745604 0.0015061
0.3358323 0.0195064
0.2486070 0.0254425
0.4650625 0.0484740
0.4045305 0.0227678
0.3116814 0.0220848
0.2616805 0.0115663
0.4640763 0.0458019
0.3857500 0.0452750
0.3049916 0.0131253
0.2381802 0.0308041
0.4591563 0.0008744
0.3862312 0.0197876
0.3330702 0.0194375
0.2681484 0.0222120
0.4600055 0.0348228
0.4176517 0.0086696
0.3346142 0.0034813
0.2543298 0.0257841
0.4875981 0.0331463
0.3873139 0.0198386
0.3291509 0.0417341
0.2727577 0.0107411
0.4817762 0.0376167
0.4108444 0.0265146
0.3364393 0.0485823
0.2276324 0.0097505
0.4596424 0.0155766
0.4187248 0.0254503
0.3130860 0.0374640
0.2271491 0.0211110
0.4858029 0.0280751
0.4178674 0.0290948
0.3378098 0.0202969
0.2496327 0.0319128
0.4980316 0.0054499
0.4156077 0.0324154
0.3266071 0.0322690
0.2412909 0.0293765
0.4810204 0.0319764
0.4262611 0.0005877
0.3397593 0.0173979
0.2322191 0.0365376
0.4626041 0.0426142
0.3812178 0.0295784
0.3312256 0.0225880
0.2688313 0.0435732
0.4905384 0.0478868
0.4258342 0.0197157
0.3507987 0.0479185
0.2454741 0.0276266
0.4993423 0.0431167
0.4131068 0.0273065
0.3534358 0.0146063
0.2794158 0.0405396
0.4709175 0.0247300
0.3955680 0.0371768
0.3459943 0.0225390
0.2386951 0.0494759
0.5003876 0.0113091
0.4068029 0.0163998
0.3561519 0.0358965
0.2415726 0.0251878
0.4872221 0.0302790
0.4110641 0.0482500
0.3427300 0.0122567
0.2426339 0.0279136
0.4855210 0.0186002
0.3906112 0.0230399
0.3594583 0.0336554
0.2541217 0.0397066
0.4921284 0.0304985
0.4214554 0.0492710
0.3545987 0.0236056
0.2625555 0.0206907
0.4955808 0.0339746
0.4015499 0.0187230
0.3142244 0.0405104
0.2856074 0.0422736
0.4709491 0.0464941
0.4006156 0.0209780
0.3334753 0.0396397
0.2847705 0.0270588
0.4760049 0.0159320
0.4292278 0.0029831
0.3368294 0.0089700
0.2520418 0.0414239
0.4688226 0.0247156
0.4275358 0.0160512
0.3637793 0.0091139
0.2842457 0.0471882
0.5132228 0.0134308
0.4202156 0.0097712
0.3477258 0.0457077
0.2645482 0.0295558
0.4872892 0.0013261
0.4268397 0.0190887
0.3474371 0.0190400
0.2726081 0.0033728
0.4833311 0.0047850
0.4189528 0.0426148
0.3212563 0.0259501
0.2666564 0.0345246
0.4703438 0.0022825
0.4111607 0.0072413
0.3438084 0.0391648
0.2505686 0.0231659
0.4852965 0.0232789
0.4056827 0.0461602
0.3700330 0.0312139
0.2861487 0.0165078
0.5219642 0.0446259
0.4009717 0.0491805
0.3470444 0.0070168
0.2699207 0.0139829
0.5063704 0.0213959
0.4091328 0.0340502
0.3271032 0.0479194
0.2525531 0.0191129
0.4991647 0.0115449
0.4182030 0.0019264
0.3635474 0.0192940
0.2774460 0.0026296
0.4759641 0.0379445
0.4041371 0.0254122
0.3319176 0.0426046
0.2507129 0.0109749
0.5216265 0.0343027
0.4239651 0.0430936
0.3308043 0.0243234
0.2817608 0.0024969
0.4821083 0.0030825
0.4156382 0.0123142
0.3669601 0.0032416
0.2600817 0.0156008
0.5193027 0.0198767
0.4288731 0.0495361
0.3561401 0.0238300
0.2586557 0.0037675
0.5147628 0.0318860
0.4164046 0.0108525
0.3402594 0.0067153
0.2830637 0.0161327
0.5024953 0.0440634
0.4429734 0.0280133
0.3763475 0.0472442
0.2818078 0.0247123
0.5156212 0.0256947
0.4548832 0.0069560
0.3511298 0.0062239
0.2626467 0.0326543
0.5085521 0.0404814
0.4466908 0.0053424
0.3689437 0.0426565
0.3041678 0.0378398
0.5246494 0.0199111
0.4260743 0.0458009
0.3765876 0.0358273
0.3022072 0.0096081
0.5144064 0.0429247
0.4297766 0.0104276
0.3475175 0.0377981
0.3015399 0.0265429
0.5019696 0.0084195
0.4574830 0.0011605
0.3373705 0.0196686
0.2779202 0.0487774
0.5187051 0.0486600
0.4567528 0.0224016
0.3768321 0.0381149
0.2824200 0.0000985
0.5149555 0.0493894
0.4266600 0.0141915
0.3512465 0.0040573
0.2731009 0.0183626
0.5038149 0.0225167
0.4457008 0.0330528
0.3583285 0.0291081
0.2815484 0.0332427
0.5247069 0.0144398
0.4230574 0.0166892
0.3509601 0.0225787
0.2873773 0.0172391
0.5022851 0.0016023
0.4500750 0.0235197
0.3889683 0.0073946
0.2755578 0.0385255
0.5391941 0.0378426
0.4474932 0.0115871
0.3807277 0.0376334
0.3093906 0.0378891
0.5387750 0.0113436
0.4427569 0.0144492
0.3804452 0.0049371
0.3124764 0.0227536
0.4943476 0.0001400
0.4343280 0.0147272
0.3803526 0.0449617
0.2950899 0.0232157
0.5060725 0.0260897
0.4411585 0.0463105
0.3939007 0.0026060
0.2798506 0.0344946
0.5382156 0.0251035
0.4542512 0.0206628
0.3503402 0.0094267
0.2994596 0.0432454
0.5056483 0.0464819
0.4544110 0.0337872
0.3645891 0.0107467
0.3074686 0.0335034
0.5231135 0.0074914
0.4590642 0.0218245
0.3539660 0.0037246
0.3107047 0.0071885
0.5205362 0.0215090
0.4276755 0.0447661
0.3857187 0.0250707
0.3103129 0.0390944
0.5066480 0.0057109
0.4569297 0.0087898
0.3774750 0.0447666
0.3135150 0.0276590
0.5293843 0.0039250
0.4566632 0.0491703
0.3674952 0.0394038
0.3194369 0.0132078
0.5372414 0.0313638
0.4621146 0.0174745
0.3524743 0.0467563
0.3158819 0.0454930
0.5046517 0.0068231
0.4438267 0.0070887
0.3757072 0.0327723
0.3002706 0.0327894
0.5113163 0.0110598
0.4543106 0.0386693
0.3843902 0.0140779
0.2927928 0.0259694
0.5425003 0.0198045
0.4448291 0.0091636
0.3975569 0.0308967
0.2956673 0.0229888
0.5279413 0.0181111
0.4681571 0.0098038
0.3569728 0.0106969
0.2882257 0.0179628
0.5373757 0.0426399
0.4433218 0.0211555
0.3772196 0.0397792
0.3141979 0.0008425
0.5364398 0.0384937
0.4679511 0.0272816
0.3959687 0.0401924
0.2933902 0.0103976
0.5528840 0.0052258
0.4692004 0.0338086
0.3902549 0.0400999
0.2951496 0.0117079
0.5442857 0.0424229
0.4798534 0.0420996
0.3738431 0.0432238
0.3026658 0.0072802
0.5543106 0.0073426
0.4370422 0.0409414
0.3667354 0.0342507
0.3102593 0.0409217
0.5260287 0.0481650
0.4437495 0.0249412
0.3854062 0.0268076
0.3072705 0.0313474
0.5296128 0.0228344
0.4768367 0.0447308
0.3799533 0.0051926
0.2996482 0.0106455
0.5166958 0.0207150
0.4604079 0.0203505
0.3754027 0.0226831
0.2975429 0.0270949
0.5433238 0.0457959
0.4747478 0.0068765
0.3748675 0.0434270
0.3348134 0.0326303
0.5307517 0.0256188
0.4617582 0.0276813
0.3853131 0.0377862
0.2934679 0.0348533
0.5461321 0.0474055
0.4495445 0.0425910
